Language,_id,rater_answer,a_domain,a_register,b_domain,b_register,difficulty,familiarity,question_,section,wordphrase_a,wordphrase_a_translation,wordphrase_b,wordphrase_b_translation,_unit_id,_created_at,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,Answer,Score,Grouping,Market
Chinese-Traditional,5870562959,yes,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-26 01:28:57,2020-12-26 01:27:30,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870607431,yes,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-26 04:51:28,2020-12-26 04:51:16,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871002859,yes,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-26 18:35:27,2020-12-26 18:35:22,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871263661,no,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-27 07:53:34,2020-12-27 07:53:09,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871651081,no,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-27 11:53:43,2020-12-27 11:52:20,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871788153,no,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-27 13:40:10,2020-12-27 13:40:06,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871839480,yes,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-27 15:48:19,2020-12-27 15:48:11,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872066469,yes,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-28 01:41:50,2020-12-28 01:41:40,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872212628,yes,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-28 04:33:51,2020-12-28 04:33:47,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5872450511,no,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-28 09:24:29,2020-12-28 09:23:54,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872968921,yes,Business,technical,Business,technical,hard,unfamiliar,32,Exact Match,證券,securities,股票,stock,2914023462,2020-12-28 15:16:59,2020-12-28 15:16:41,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,no,0,GT,ZH-ZH
Chinese-Traditional,5868351285,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-23 23:23:00,2020-12-23 23:22:50,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868396420,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 01:18:57,2020-12-24 01:18:53,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868427427,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 02:37:50,2020-12-24 02:37:10,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868433530,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 02:49:38,2020-12-24 02:49:21,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,no,1,GT,ZH-ZH
Chinese-Traditional,5868453819,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 03:28:36,2020-12-24 03:28:18,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868533514,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 05:46:27,2020-12-24 05:46:11,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868765928,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 07:45:50,2020-12-24 07:44:12,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868918255,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 08:37:49,2020-12-24 08:37:43,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869439445,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 11:07:10,2020-12-24 11:06:57,False,cf_internal,0.9222,45526273,TWN,21,Tainan,218.166.15.226,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869797566,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-24 14:53:13,2020-12-24 14:52:53,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870043752,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-25 05:04:21,2020-12-25 05:04:14,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870050552,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-25 05:50:08,2020-12-25 05:49:31,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870114595,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-25 08:45:11,2020-12-25 08:44:30,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870247379,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-25 10:36:04,2020-12-25 10:35:56,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870314352,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-25 11:56:35,2020-12-25 11:56:11,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315681,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-25 12:03:05,2020-12-25 12:02:57,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870563261,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-26 01:30:44,2020-12-26 01:29:00,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870607478,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-26 04:51:42,2020-12-26 04:51:30,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871002994,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-26 18:35:40,2020-12-26 18:35:29,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871263678,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-27 07:53:40,2020-12-27 07:53:35,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871652231,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-27 11:54:28,2020-12-27 11:53:46,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871788371,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-27 13:40:21,2020-12-27 13:40:14,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871839568,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-27 15:48:33,2020-12-27 15:48:22,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872066557,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-28 01:41:58,2020-12-28 01:41:52,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872212788,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-28 04:34:13,2020-12-28 04:33:53,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872451906,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-28 09:25:14,2020-12-28 09:24:32,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872969130,no,people,slang/informal,people,slang/informal,medium,unfamiliar,33,Exact Match,紙老虎,paper tiger,母老虎,vixen,2914023463,2020-12-28 15:17:08,2020-12-28 15:17:01,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,no,1,GT,ZH-ZH
Chinese-Traditional,5868351564,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-23 23:23:36,2020-12-23 23:23:02,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868396492,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 01:19:07,2020-12-24 01:18:59,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868427711,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 02:38:30,2020-12-24 02:37:52,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868433614,yes,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 02:49:46,2020-12-24 02:49:40,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,no,0,GT,ZH-ZH
Chinese-Traditional,5868453893,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 03:28:43,2020-12-24 03:28:38,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868533857,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 05:47:13,2020-12-24 05:46:29,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868777791,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 07:50:29,2020-12-24 07:49:09,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868921744,yes,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 08:38:35,2020-12-24 08:37:51,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869440243,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 11:07:24,2020-12-24 11:07:12,False,cf_internal,0.9222,45526273,TWN,21,Tainan,218.166.15.226,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869797625,yes,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-24 14:53:22,2020-12-24 14:53:15,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870043794,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-25 05:04:35,2020-12-25 05:04:23,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870050639,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-25 05:50:41,2020-12-25 05:50:11,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870115525,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-25 08:46:00,2020-12-25 08:45:13,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870247634,yes,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-25 10:36:16,2020-12-25 10:36:06,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870314425,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-25 11:56:59,2020-12-25 11:56:38,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315719,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-25 12:03:16,2020-12-25 12:03:07,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870563650,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-26 01:32:33,2020-12-26 01:30:47,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870607545,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-26 04:51:51,2020-12-26 04:51:45,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871003295,yes,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-26 18:36:03,2020-12-26 18:35:42,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871263715,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-27 07:53:49,2020-12-27 07:53:41,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871653393,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-27 11:55:10,2020-12-27 11:54:31,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871788527,yes,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-27 13:40:28,2020-12-27 13:40:24,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871839685,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-27 15:48:52,2020-12-27 15:48:39,False,cf_internal,0.85,45516283,HKG,0,Central District,218.190.208.226,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872066627,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-28 01:42:04,2020-12-28 01:42:00,False,cf_internal,0.9182,45517508,HKG,0,Yuen Long,61.18.117.56,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872213170,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-28 04:35:09,2020-12-28 04:34:15,False,cf_internal,0.9185000000000001,45799414,HKG,0,Tin Shui Wai,168.70.127.131,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872452427,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-28 09:25:29,2020-12-28 09:25:18,False,cf_internal,0.8269000000000001,46310963,TWN,3,Taipei,103.4.29.80,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5872969319,no,people,slang/informal,people,slang/informal,hard,unfamiliar,34,Exact Match,婆婆媽媽,indecisive,三姑六婆,gossip monger,2914023464,2020-12-28 15:17:17,2020-12-28 15:17:10,False,cf_internal,0.787,46289965,PHL,20,Imus,124.106.180.38,no,1,GT,ZH-ZH
Chinese-Traditional,5868351645,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-23 23:23:48,2020-12-23 23:23:38,False,cf_internal,1.0,45711188,TWN,3,Taipei,114.24.30.200,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868396526,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 01:19:15,2020-12-24 01:19:10,False,cf_internal,0.9813000000000001,46197780,TWN,3,Taipei,49.216.59.121,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868428031,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 02:39:14,2020-12-24 02:38:33,False,cf_internal,0.9667,45516158,TWN,5,Changhua,36.232.252.39,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868433818,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 02:50:13,2020-12-24 02:49:49,False,cf_internal,0.8656,46102414,AUS,2,Kellyville,101.179.219.27,no,1,GT,ZH-ZH
Chinese-Traditional,5868454425,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 03:29:42,2020-12-24 03:28:45,False,cf_internal,0.8929,45492267,HKG,0,Central District,123.203.180.92,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868533939,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 05:47:24,2020-12-24 05:47:16,False,cf_internal,0.9259000000000001,45493055,TWN,8,Hsinchu,36.228.121.9,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868912610,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 08:36:26,2020-12-24 08:34:48,False,cf_internal,0.925,45492033,HKG,0,Central District,103.244.3.61,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5868922423,yes,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 08:38:44,2020-12-24 08:38:37,False,cf_internal,0.9228000000000001,46305142,TWN,21,Tainan,59.125.214.139,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5869441273,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 11:07:43,2020-12-24 11:07:26,False,cf_internal,0.9222,45526273,TWN,21,Tainan,218.166.15.226,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5869797709,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-24 14:53:32,2020-12-24 14:53:24,False,cf_internal,0.8963000000000001,46304816,TWN,2,Kaohsiung,49.159.76.14,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870043806,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-25 05:04:45,2020-12-25 05:04:36,False,cf_internal,0.9216000000000001,45709019,TWN,21,Tainan,1.172.57.80,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870050703,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-25 05:51:14,2020-12-25 05:50:43,False,cf_internal,0.9365,45709058,HKG,0,Central District,84.17.57.35,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870116980,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-25 08:47:25,2020-12-25 08:46:02,False,cf_internal,0.8952,45492778,HKG,0,Central District,124.244.22.144,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870247842,yes,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-25 10:36:24,2020-12-25 10:36:18,False,cf_internal,0.8911,45516010,TWN,19,Taichung,36.232.1.172,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870314497,yes,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-25 11:57:22,2020-12-25 11:57:01,False,cf_internal,0.9094000000000001,46306145,TWN,19,Taichung,180.217.234.183,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870315783,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-25 12:03:37,2020-12-25 12:03:18,False,cf_internal,0.9182,45494229,HKG,0,Yuen Long,218.250.2.130,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5870563944,yes,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-26 01:34:01,2020-12-26 01:32:36,False,cf_internal,0.886,45689879,HKG,0,Tsuen Wan,221.127.30.44,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5870607671,yes,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-26 04:52:29,2020-12-26 04:51:54,False,cf_internal,0.8694000000000001,45894202,HKG,0,Central District,218.102.173.38,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871003433,yes,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-26 18:36:20,2020-12-26 18:36:05,False,cf_internal,0.8961,45488857,TWN,3,Taipei,1.164.220.9,no,0,Pilot 3A,ZH-ZH
Chinese-Traditional,5871263747,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-27 07:54:00,2020-12-27 07:53:51,False,cf_internal,0.9138000000000001,46306299,TWN,3,Taipei,223.200.89.19,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871654324,no,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-27 11:55:45,2020-12-27 11:55:13,False,cf_internal,0.8929,45911178,HKG,0,Central District,49.130.131.56,no,1,Pilot 3A,ZH-ZH
Chinese-Traditional,5871788708,yes,life,neutral,life,neutral,medium,familiar,35,Exact Match,化妝,put on makeup,美容,beautify oneself,2914023465,2020-12-27 13:40:37,2020-12-27 13:40:31,False,cf_internal,0.9011,45862229,TWN,3,Taipei,223.140.184.77,no,0,Pilot 3A,ZH-ZH
